id,rating_1,rating_2,condition,mode,condition_mode,station,transcription
58,3,3,Avatar,Firstperson,AvatarFirstperson,4,WHAT DID YOU GETS DO NO THERE WAS LOTS OF FUN I'M AGAIN JUST MANAGING LIKE TURNING AND MOVING I'M AND NOT HAVING TO NESSARILY DO THAT WITH YOUR A BODY BUT JUST WITH THE CONSOLS IS TRIGGY BUT IR WORKING I DEFINITELY NOTICE GOING AROUND OR DOWN THE SORT OF RAMP WAS VERY DISCONCERTING AM A YOR JUST FEELING A BUT UNBALANCED BUT NOTHING SEVERE JUST IF I FEEL LIKE IF SOME OE WERE TO PUSH ME RIGHT NOW I WOULDN'T BE AS STABLE AS OR IF YOU TRIED TO IF I TRI TO STAND UP ON ONE LEG OR DO ANY YOGA POSES LIKE TREPOSTS IF I TRIED TO DO TREE POS IT PROBABLY WOULDN'T END WELL AM BUT OTHERWISE GOOD AM REALLY REALLY LIKE THE THE INTERFACE AM AND HOW HALRARD RESPONDS SO QUICKLY SO THINK THAT HOPS WITH NOT NOW NOT HAVING A DELAY
58,3,0,Avatar,Hybrid,AvatarHybrid,4,RIGHT IT MAKES SUCH A DIFFERENCE TO SEE IT FROM THER PERSPETHIRD PERSON PERSPECTIVE IT MAKES SENSE NOW IM DEFINITELY A LOS LESS A LOT LESS AM UNCOMFORTABLE AND IT YE YOUR STOMACH DOESN'T LURCH HALF AS MUCH ESPECIALLY GOING THROUGH THAT ROUNDABOUT SECTION AM AND I ALSO UNDERSTAND NOW THE THE GORD PERSPECTIVE LOOKING THROUGH WALLS LIKE THAT JUST I'M SURE IT IT GETS NATURAL TO SEEING IT A COUPLE FIRST A COUPLE OF TIMES JUST THE FIRST TIME FELT A LITTLE WEIRD TFO THEMORE OH SOMETHING ABOUT THE ELEVATOR LIKE THE JETRINUS AND NOT SHUR IF I'M DOING IT WRONG OR HOLDING THE AM THE HANDLE BUT IT SEEMS LIKE JUMP DO N MAYBE THAT IS A DESIGNED DECISION BUT AM I FEEL LIKE IT WOULD WANT TO BE SMOOTH I JUST HAVEN'T FIGURED SOMETHING OUT THERE RIGT AN ND AN IDEA WOULD BE TO AUTOMATICALLY JUMP BETWEEN THE TWO SO WHEN COMING NEAR AN OBJECT OR I DONT NOW THAT THAT OR SO BECAUSE IT TAKES OUT THE YOUR AUTONOMY BUT LIKE WHEN MOVING IT AUTOMATICALLY GOES TO THIRD PERSON PERSPECTIVE AND WHEN YOU START YOU
58,3,3,Avatar,Hybrid,AvatarHybrid,1,I  MEANTWANT TO MENTION THAT I THINK AFTER A MOMENT OF TIME A OR AFTER A LENGTH OF TIME LIKE NOW THE HAVING TO STAND STRAIGHT LIKE IN THE TEST AFTER THIS AM DOES FEEL LIKE IT'S GETTING HARDER BUT I THINK IT'S JUST THROUGH NATURAL FATIGUE AM HOW EVER IT DOES FEEL LESS LIKE IAVE TO THINK FFOCUS ON IT FEELS I COULD MAYBE EVEN DO TREEPOS AND YOGA AM AND THEN ALSO HANDLING GOING ROUND THE CORNERS OF THAT LAST EXERCISE WAS A LOT EASIER COULD BE A COMBO OF BEING BETTER AD MANAGING TE CONTROLLERS OR HAVING A FEEL FOR THEM BUT I THINK ALSO AM BEING ABLE TO  ANTICIPATE THE NEXT STEP IN REFERENCE TO THE LAST ONE BECAUSE YOU HAVE MORE OF A DISTANCE WAY FROM IT HELPS WHICH IS INTERESTING BECAUSEYOU DON'T REALLY HAVE THAT WING YOUE DOING DAY TO DAY ACTIVITIES BUT SOME HOWIT HELPS SIR AM I NOTICE THAT AM OR THOUGTH OTHERWISE JUST ONLY AFTER THIS LENGTH OF TIME LIKE THE HEADSETS GETTING A LITTLE BIT UNCOMFORTABLE OR YOU'RE DEFINITELY MORE AWARE OF IT BUT YET STILL IN THE ENVIRONMENT IT'S QUITE COMPELLING AND THE SOUNDS ALLSO LOVELY I FORGET THEM BECAUSE THEY IM LIKIN THE SETTING ODD THAT YOU HVE GOT SO MANY BIRDS AROUND YOU BUT OI GUESS THE GARDENS OUT THERE SIR DOES MAKE SENSE A BUT IT IS A VERY NICE ELEMENT IF THERE'S ANY TIME WHERE I COULD SIT IN THOSE MOUNTAINS WITH THE BIRDS OR LIKE SOME PLACE IN MY HOME TOWN BE REMINDED OF IT I THINK THAT WOULD BE PRETTY MUCH BETTER THAN THEROPY A SO VERY ABSORBING ENVIRONMENT VERY EASY TO BELIEVE
58,3,1,Avatar,Firstperson,AvatarFirstperson,1,I DEFINITELY NOTICING AM YE SLIGHT DISCOMFORT IN WALKING BUT AM NOTHING MORE THAN THE LAST TIME  FEELT SORT OF THE SAME IN TERMS OF I DISCONNECT AM AND ALSO NOT GETTING ALL THAT MUCH BETTER I FEEL ANT MOVING SMOOTHLY IT'S ALMOST LIKE IT'S A COMBINATION OF BEING TOO SENSITIVE AND NOT SENSITIVE ENOUGH OR MOVING FORWARD AND MOVING QUITE FAR TO THE LEFT OR RIGHT ISVERY SIMILAR AND HAPPENS QUITE SHARPLY IT DOESN'T SEEM TO I DON'T GET THE GRADIENT THEY QOTE AS EASILY AS AM I'M HOPING BUT THAT'S I'M SURE I GOT A LOT TO DO WITH JUST NOT HAVING PRACTISED SOMETHING LIKE THIS BEFORE AND IT PROBABLY COMES QUITE NATURALLY AFTER A LITTLE BIT OF A TIME NAVIGATING A AND YOU'RE GOING ROUND SHOP CORNERS IS TRAKY AND MOVING LIKE STEPPING FORWARD BUT STAYING IN THE SAME PLACE PHYSICALLY MAKES YOU YAH LEAVES YOUR STOMACH LURCHING A LITTLE BIT
58,3,1,Avatar,Hybrid,AvatarHybrid,0,IT'S DEFINITELY A LOT EASIER TO SEE MYSELF IN PERSPECTIVE AM FROM THIRD PERSON VIEW HOWEVER BEIING MOVING THROUGH WALLS OR LIKE HAVING YOUR THIRD PERSON PERSPECTIVE SOMETIMES LOOK THROUGH WALLS IS A BIT TRUPPY AM IT'S LIKE YOU ARE PLAYING GAD BUT YOU STILL BOUNDED BY THE RULES OF YOU'VE BEEN KEPT A CERTAIN DISTANCE AWAY FROM SOMEONE SIR IF THE RELATIVE DISTANCE MEANS YOU I'RE GOING THROUGH A WAL AT HAPPENS BUT AT THE SAME TIME YOU FEEL LIKE YOU SHOULDN'T HAVE THAT BECAUSE YOU ARE VIEWING YOUR OWN BODY FROM LIKE A NON PHYSICAL PLACE AM SO THEN YOU FEL LIKE THERE'S JUST TWO PEOPLEIN THEROOM AND SOMEONE SHADOWING YOU OR YOU OR SHADOWING SOME ONE ELSE AM AND THEN SWITCHING BETWEEN THE TWO I THINK IT'S GOING TO BE JUST LIKE EXTRA BUTTONS TO THINK OF AND MIGHT DISTRACT FROM THE TASK BUT AM I'LL GET TO SEE THAT IN THE IN THE NEXT EXERCISE FULLY AH AND THEN YOURE GRABBING THE BLOCK I'M NOT SURE IF I'M NOT USING THE CONTROL IS RIGHT BUT IAM QUITE GOTTEN IT SUPERSEEMLESS BUT I'M WORKING ON IT IT IS GREAT SEING YOUR OWN HANDS ARE LIKE LOOKING DOWN AND SEEING YOUR HANDS AND SEING YOUR FEET THAT'S A GREAT ELEMENT IT MAKES YOU FEEL VERY IMMERSED
58,0,1,Avatar,Firstperson,AvatarFirstperson,3,O THAT ONE WAS DEFINITELY I NOTICED FEELING A BIT MORE UNSTEADY AM AND IT DOES CONNECT TOO WHAT MY BODY WAS TELLING ME AND WHAT MY MIND WAS TELLING ME M ESPECIALLY WHEN I'M MOVING UP CLOSE TO SOMETHING UNINTENTIONALLY AND IT WOULD BE A MATTER OF JUST TAKING A STEP TO THE LEFT OR RIGHT TO GET YOURSELF OFF THE EDGE OF A BARRICADE AMD WHICH YOU INHERENTLY WANT TO DO BECAUSE YOU'VE GOT THE CONTROLLERS BUZZING AN YOU BUT YOU STILL CAN'T FEEL ANYTHING SO YOU IT FEELS LIKE IT SHOULD BE ALMOST PAINFUL BECAUSE YOU LIKE SLAMMING YOURSELF INTO A WALL AM AND YET YOU CAN DEFINITELY LAK BOTTOM UP YOU CAN TELL YOUR B ODY IS SAYING IT'S FINE BUT TOP DOWN YOU DECIDEDLY DON'T WANT TO DO THAT AM OH YOU DECIDEDLY M THINK THAT IT'S IT'S PAINFUL  BUT YOU'RE ALSO FEELING A BIT UNSTEADY LIKE THE GLUE ON THE BOTTOM OF THE FEET WAS ABIT M WEIRD BECAUSE YOU ONCE SORT OF BALANCE YOURSELF BY TAKING A STEP AM MOVING THERE WAS THAT ONE PARTICULAR PIECE WHERE I THINK IT WAS LIKE A VIBRATING PLATE THAT YOU STOOD ON  THAT I STOOD ON AND THAT WAS TRIPY AS HELL A BUT OTHERWISE YE IT'S A FUN IT'S GREAT  SORT OF GET A FEELING FOR FOR MOVING AND FOR HOW TO USE THE CONTROLLERS TO DO IT
59,3,1,Blob,Hybrid,BlobHybrid,0,aokay also das mit der dritten person ist ganz kohl a man kann jetzt  nicht nur selber die ganzen aktion machen sondern man kann auch e auf eine auf ein nerzon dinghalte herabschauen dass as dann macht ich  das ist zum bissihen angenehmer gerade beim gehen gewesen als die erste person vorhin ansonsten ein ich genau dasselbe wie vorhin schon
59,1,1,Blob,Hybrid,BlobHybrid,2,das war wieder der räzelraum von vorhin sechs würfel von den ich fünf  finden und in die box legen muss aich wird diesmal behaupten dass es in der dritten personen sogar müsshen umständlich war bei man halt immer e auf den knopfdrücken musst du noch mal um en interaktion wirklich zu machen also was hinzulegen oder aufzuheben a aber ansonsten macht das schon umenwir meisten spass u e meisten irgendwie selber mit seinen händen machen muss un muss sie auch richtig e weitrunterbücken um die dinge vom boden aufzuheben also sowie in der realität ja ich vun gute wie man an diesem bücherregal so eman richtig so die einzelnen bücherwegnehmen musste und  aufwen dies son bisher leicht in der umgebung grumgeflogen sind danach  also nicht ganz realistisch aber e schon relativ genausage ich mal wie man die bücher nehmen konnte ansonsten ähnlich wie beim letzten mal
59,1,3,Blob,Firstperson,BlobFirstperson,2,der em ich wahr rad wieder in dem raum und e musste von sechs versteckten würfeln mindestens fünf suchen finden undann ine box legen a die ersten dreiglaubig von relativ leicht em und die letzten zwei wandern bishen  schwieriger weilig dann irgendwie noch sachenwegdrücken musste oder wegschieben musste damit ich diese würfe überhauptgreifen kann
59,1,1,Blob,Firstperson,BlobFirstperson,4,lm ich hoffe man hörblich überhaupt ich hatte maskau aber em gerade musste ich em durch sein gelände gehen  den pfeilen entlang  übertreppen und m eusun sun rundesen rundenabgang runter  farrspuhlfahren zweimal ond  dann am ende wieder an diesen raum hinkommen  ich bin wir bisher alto dieses das das sehen war irgendwie teilweise bishen m hakelich sage ich mal dass das laufen das krieg man relativ frühchen aber das sehen wase n bischen immer wenn quasinee teil der welt generiert wurde wa s dum bishen kurzer kurze hagler atn ei wi schn gemerkt des ich bisher ne das bisin schwinderlich manchmal wahr aber bisher alles gut
59,3,1,Blob,Hybrid,BlobHybrid,1,okay am der waldweg  mit nur paar kurven drin ist einie relativ einfachschung beim ersten mal gewesen diesmal a auch nicht wirklich kompliziert vor allem wein man sich nicht gross ener gegend umsehen musse sondern
59,1,3,Blob,Firstperson,BlobFirstperson,1,aokay also jetzt musste ich gerade durch seien wanderweg gehen indem park  über so holz  holzweg lang e das ging eigentlich ganz gut wie gesagt immer noch man sich sozusagen umsieht dann ist relativ hakerlig aber wenn man einfach nur geht gerade aus dann istt relativ flüssig alles  dementsprechend habe ich versucht so die ganzeit einfach nach gerade auszugehen und je nachdem wurich hinge die die richtung nur zu wechseln aber dan war es auch teilweise sehr hakelig also em muss man mision aufpassen dass em nich zu schwindelich würd
59,3,1,Blob,Hybrid,BlobHybrid,4,akeym pakur kannt ich schon vom letzten mal wieder mit den treppen mit dem gewinde was mun untergeht undan dem pfarrstuhl hoch unrunterfahren  ich hab seiner dritten person gemacht imgehen zwar deutlich angenehmer als in der ersten person es extrem boggi trotzdem also wenn man zu euch für die treppen hochgeht dann edass  sieht dein missyncomisch aus oder wenn man dieses gewinde im untergeht wo man halt die ganze zeit seine sicht auch verändern muss umzusehen won man hin läuft  aber ansonsten angenehmer aufihn fallen
59,1,3,Blob,Firstperson,BlobFirstperson,3,adiesmal wasenrichtiger echter pankur em ser sich viel bewegt auf dem boden muss ich irgendwie abwarten bis so  sondernt stück gewig für mich dava das mich dann herumgefahren hat aund geweis ich das sich generell unwie viel bewegt sigendwars auch teilweise sum bishern m buggi sage ich mal m herr irgendwo gehangen oder sommer für kurze zeit a aber an sich halt wieder wenn ich nur gehe dann ist alles ein relativ entspannt und wenn ich halt sogen mich so bis in viel umsehen muss denn em nutz sehr haklich
59,3,0,Blob,Hybrid,BlobHybrid,3,m auch der pakur kommt mir bekannt vor vond vorhin viele bewegende elemente mit drin emwieder habe ich das im iner dritten person gemacht weil ich so irgendwie viel m viel bessere kontrolle hatte sauch angenehmer ond jar trotzdem immer nochmal zwischen durchs und paar hakellige dinge  aber ansonsten eigentlich alles wie gehabt
59,0,1,Blob,Firstperson,BlobFirstperson,0,das fing est an em genau ich hab gerade ein tuteur gemacht da  muss sich son bisschen durch seinen raumgehen und ein etops en würfel aufheben von dem tisch und den dann hintragen ise boxlegen unann durch de tür wieder zurückgehen
60,1,1,Avatar,Firstperson,AvatarFirstperson,0,a ich musstu ein paar anweisungen befolgen aber wie man damit umgeht und ich bin jetz in der ersten person
60,1,1,Avatar,Firstperson,AvatarFirstperson,3,ich musste wieder den blauen fallen folgen abe und
60,1,1,Avatar,Hybrid,AvatarHybrid,0,an ich hab mechiglanzoke gefühlt also mir war nicht schlecht oder so
60,1,1,Avatar,Firstperson,AvatarFirstperson,1,am ich musste weder als sonn weglaufen a auf n einer wiese m sund holzweg und dann immer wieder kurven laufen bis in den nächsten raum om auch sowie eben nun erster person
60,1,3,Avatar,Hybrid,AvatarHybrid,1,ich musste den markierungen auf dem boden folgen und dann de ganzzeit im prinzip n
60,1,1,Avatar,Hybrid,AvatarHybrid,2,also erste erweitenglich sind verwirrt weil ich am diese würfelgreifen musste und manche sich nicht direkt dreifen liessen und ich erst niht wusste wie a beim paar wisch es dann herausgefunden ja  neinletzendlich kamen müssen zeitdruck welch aun ich alle fünf gfunden habe aber sie selte sechs abe
60,1,1,Avatar,Hybrid,AvatarHybrid,3,ich musste ein gewissen pakur  durchlaufen und denn erstmal am durch so verschiedene platten über so verschiedene platten einen aufzug nach obern a nd dann aus dem auszug raus und dann auf wieder so verschiedene platten wo ich transportiert wurde drauf und eint farzich het alleso gewachelt für ein parsehkunden am und dann musste ich in einen anderen aufzugreihen den oftzug wiederunter am und dann einfar den blauen fallen weiterfolgen in einen raum jetzbenichteg
60,1,1,Avatar,Firstperson,AvatarFirstperson,4,ich musste wieder den planen feilen folgen um eine treppe hochlaufen aufzug wieder hoch runter und eine bendeltreppe wiederunter ja und donn in den nächsten raum
60,1,3,Avatar,Hybrid,AvatarHybrid,4,a ich hab a ich bin durch ich musste durch einen raumlauf mit dieser sychsönen haustreppen hoch und wiederunter dann aufzukore und wiederunterben und e auch sonder wendetrepp herunter a genau wo bei mehr in bisschen  schwindlich wurde
61,1,1,Blob,Hybrid,BlobHybrid,0,ich jetz a jetz ich war an einem raum und musste ein blockhohlen einen roten block der bei rechts an einem raum an der seite unda musst ich ihnen an die rückseite vom raum in eine box werfen
61,1,1,Blob,Hybrid,BlobHybrid,4,ich musste erst einige treppen hochgehen am immer so inimfieck im kreis praktisch und später musste ich  im kreis in einer spirale zu sagen die ganzen treppen wiederunter in einem anderen turm danach muss sich ein wenig weitergehen und dort einmal mit einem hebel den aufzug hoch fahren und dort oben über eine platte gehen über das dach sozusagen von dem gebäude und dann wiederunterfahren ebenfalls mit einem hebel und dann musse ich wieder ein raumweiter bis sich hier gelöndet bin
61,1,1,Blob,Firstperson,BlobFirstperson,2,ich war in einem raum und musste fünf von sechs roten würfeln sammeln manche wahn also einewar links unter so einer maschine der andere war bei solaserstrahlendan war einer unter einer kiste ein anderer war rechts an einem regal und einer war praktisch in der mitte des raumes oben an einer lampe sodass man sich strecken musste und dann musste ich jeweils diese würfel immer in eine kiste bringen
61,1,1,Blob,Hybrid,BlobHybrid,3,ich war draussen aber es war gleich zeitig so eine kleine jabetonlandschaft dann musste ich den feilenfolgen um an mein ziel zu kommen am anfangs binicht gefühlt mit soner art aufzukefern und über solche treppen muss sich auch geneso übersool platten die über den boden geschoben haben und so muss dice versuchen den weg zu finden
61,1,1,Blob,Firstperson,BlobFirstperson,3,ich musste über so affn bodenschwebende pflatten einen weg finden dort musse ich dann erst rauf danach muss sich die plattenwechseln und die anrichtung weiter fahren dann musste ich auf ein gebäude hoch mit einem aufzug dort musse ich auch ein weg überqueren wo ich dann mit sonem drehding immer weitergeschoben wurde da bei der weg aber auch nicht immer leicht sonden mein mer wass auch schwer irgendwas züberqueren und danach musste ich wieder mit einem aufzugrund herfahren
61,1,1,Blob,Firstperson,BlobFirstperson,4,ich musste in einem gebäudee treppenhochgehenden un jas hat sich immer wieder gedreht nach jeder treppe danach musste ich m inso einer spirale den turm wiederuntergehen und danach musste ich mit einem hebel einmal ein mfahrspielhoch fahren odanach wiederunterfahren
61,1,1,Blob,Firstperson,BlobFirstperson,1,ch musste einen weg finden und musste dann durchgan auf einem jahrbrauen weg durch einen waldlaufen im hintergrund waren vögelgeräusch und dann muss ich so schnell wie möglicht den ausgang finden und dafür musste ich immer in enkurven den weg finden
61,1,1,Blob,Firstperson,BlobFirstperson,0,ich war in einem raum und hab geübt mich zu bewegen mit meiner rechten hand konnte ich mich drehen mit der linken kontinavornannach hinten ich musste nicht zwischen irgendlelchen personen wechseln und dann musste ich von einem tisch einen roten würfel nehmen und denen eine kiste bringen und den dort reinwerfen bis sich dann zu einer nächstentür gehen durfte
61,1,1,Blob,Hybrid,BlobHybrid,1,eich musste ein paar kürlanggehen wo ich warn ein wald und dabei ein brauner weg und dem musste mann folgen und den blauen fellen folgen und das ging meistens ziemichkufenreich um die ecken wie bei solchen serpentinen bis sich irgendwann an einem gebäude angekommen bin
61,1,1,Blob,Hybrid,BlobHybrid,2,ich war in einem raum und musste rote würfel einsammeln und danach zu einer box bringen ich hab fünf von sechswürfeln gesammelt und m nicht jeder biffel war einfach zu erreichen manche waren mit einer maschine festgemacht am oben an der decke oder aufen boden oder unter einer kiste einer war auch hinter einer scheiberechts im regal und dann musste ich versuchen die würfel einzusammeln und dann diese kiste zu bringen
62,1,1,Avatar,Firstperson,AvatarFirstperson,4,also als allererste ist musste ich einen treppe hoch gehen was im bisshen kuselich war also werum uns auch wirklich mit hochcockenmisssaison muss auch sein kopf mit bewegen dann wiederum musst ich eine wendeltrapperunterlaufen  ohne stufen was sich als vierschwieriger herausgestellt ert als gedacht einfach wieder dieser drehonlaufquardinatik also dass man sich drehen muss um in die richtige richtung zu laufen  danach muss ich mit dem fahrschul hoch fahren was an sich nicht so schwerwart amuss sie aus dem ahrstul raussteigen was sich als dach schwier herausgestellt dadeineeuten lich ganz oben war und dann musste ich wieder mit dem fahrsteul runterfahren und dann in diesen raum gehen
62,1,1,Avatar,Firstperson,AvatarFirstperson,3,also diesem hasss sehr ververint ich kann mich gluflich kein ih an alles erinnern e ich musste über so kleine fliessende dinge laufen und dann auf die anseite wechseln em sicheit auch bewegt dann musst ich mit enem fahrstuhl nach oben der glaubig gefahren ist in dem ich hoch geguckt habe und dan bin ich auf wieder eine bewegbare unterfläche gekommen die mich irgo hingebracht hat und dann welch mich insernem kreisel bewegt  ging alls misschn schneller als gedacht oh dann leich wiederaufner beweglichen untergrund und dann in einem fahrstuhl der wiederuntergefahrnis in dem ich hoch geguckt hab ond jea an mer kannik nicht gar nicht erinnern
62,1,1,Avatar,Firstperson,AvatarFirstperson,1,also ich musste dem pako folgen da sie den falle nie geteichnet waren was sich als schwerer rausgestellt hat als gedacht man musste ja sich quasi drehen während man läuft mit zwei unterlersom mit der rechnung nicken hat und dementsprechend isman oft an die grenzen gestossen aber das is ist schvirials edacht aber man hat es dann ihm jedoch geschafft also gerade das barsande in den händen hat ehr einverdeutlicht
62,3,3,Avatar,Hybrid,AvatarHybrid,4,ich muss eine tape hoch laufen beziehungse eine person ein trabehoch laufen lassen  in der ich erst versucht hat wieder die perspektive mitzuverwechseln was mich aber irgedwe nochmehr verwiert hat weich dann schwierigkeiten hab ja laube die person hat laufen zu lassen oder gerade laufen zu lassen denntsprechen hab ih es wieder gelassen  die person alser die perspektive auf die person zu ändern und willen hab sie lediglich mit ihrem rechtsliings gerade ausrückwert steuern lassen und dann musst ich im pfahrstul fahren und das warne ziemliche schwierigkeit da  er sich viel das problem atte dass ich mich nicht  rich ich mit der distanz eie die die dat die distanz kontin nict einschätzen also musste ich l auch die perspektive wechseln umüberhaupt em nach dem ja schaltergreifen zu können und dann der perspektive sprung sagt denn auch für in paar schwierigkeiten und ja
62,3,1,Avatar,Hybrid,AvatarHybrid,1,ich musst  wieder entsteg laufen was in diesem fall wieder so aussalt alst das ich die person nicht hab drehen lassen n sondern lediglich i dem licken kontrolleur kontrolliert aber also ich hab sie laufen lassen und dein herlingst muss tabih sichnicht gedreht und bin ach nich in ner rechtswein nach nichts gegangen sonden hab sie lediglich seitwirtgehen lassen muss wir mich einfach abererer sich dadurch meine perspektive nicht geändert hat und ich die person direkt verfolgen konnte was hat ich ber komisch aussebeil die person sich nicht giedretert sondernen rückwehr zeitwrts oder gerade ausgegangen ist nund lediglich zum ende in habe ich die perspektive wieder so verändern assich direktnet erhifferst unstehe
62,1,3,Avatar,Hybrid,AvatarHybrid,3,ö dieser muss ich ja das salbe nauch mir beim letzten mal n oter sicher weil die person von hinten gesehen hab was zweitaus einfacher war soich konnte vielmehr meine umgebung wahrnehmen könnte auf dieh brittersteigen und konnte reintioretischie auch ohne mich umzudrehen auf ein anderes brettsteigen also ohne jetz mein kompletkörper zu drehen könnte cher kostiseitwirtrückwerkst und grade auslaufen was die bewegung deutlich vereinfacht hat und ja der fahrshart noch genauso funktioniert dass win nich hochgogowar eich hoch hinrunter und an im zweiten teil musste cher auch wieder über die beweglichen wei über den beweglichen boden mich transportieren lassen was auch weit aus we nachvollziebar ber oder einfacher war dach dass sich die person gesehen habe und ich nicht selber die person war und ja dann wieder im fahrstuhl sel est prinzip mitrunterfahren und hier in den raum reinkommen
62,3,1,Avatar,Hybrid,AvatarHybrid,2,ch muss e wieder die hifel sammeln und hab ch auch s bis zum inden heraskon woder sechs du gefüll ist und das war sogar leichter als sich m de haat sich leichter einzich gedacht hätte  diesmal war das mit dem sprung in oder der erwechse mit dem wechsul ders perspektiven en bischen einfacher  insbesondere wenzselt darum dann gegen  direkte sache mit den mit den nänden zu machen also zum mer schenink knopp drücken den wüffel aufheben etzedera ar weiters einfach albei man die perspektive schnellgewechselt hat und am jahr daran hat man sich mis den eher gewöhnt da ich das mansikern zeit machen musste oder konnte  was dan at auch einfach den wiffel aufzuheben und  ansich war sogar einfacher die person laufen zu lassen in dem man wieder in die andere perspektive gegangen es also an konnte ja un ict anders l aufen aber das waren bis in einfacher dann die umgebung wahrzunehmen
62,1,1,Avatar,Hybrid,AvatarHybrid,0,also ich musste erst mal die person wechseln qa sie auf die person die läuft hinabschauen oder hinter der person herlaufen das war sehr ferwrint s war sehr schierig dann einzuschätzen in wie fern habe ich nie gewisse distanz zur meinem objekt dass ich aufheben muss also dann musste ich mich vor  eine kommude stellen und ein würfel aufheben das sich  sich als sehr schwierig ausgestellt oder muss sich den aufebung dein eine box transportieren was auh dehr schwierig war weil ich nich nahr genug an der borkstand beziehungsweise mir der wiffelhalt nich in die boxem nebendie worch gefallen ist also muss ich das experiment nochmal machen as fält eim also sehr schwer einzuschätzen wiena bin ich an einem oldwerk dran
62,1,3,Avatar,Firstperson,AvatarFirstperson,0,ich musste er ein würfel nehmen und ihn in einen kastenbringen erso muss dich zuvor ein tisch gehen damin rechte handausstrecken den würfel nehen mich umdrehen zur markierten stelle gehen vor ein kasten unter den würwill hineinwerfen
63,3,3,Blob,Firstperson,BlobFirstperson,1,die steuerung war besser als eben und man konnte sich schneller fortbewegen aber war noch in bisschen holbreg
63,3,1,Blob,Hybrid,BlobHybrid,1,die steuerung über die dritte person wenn man sich nur bewegen muss ist auf jeden fall einfacher als au der ersten person
63,1,1,Blob,Firstperson,BlobFirstperson,2,ich hatte probleme mit der sheuerung aber sacheneinsammeln hat dann gut funktioniert
63,1,0,Blob,Firstperson,BlobFirstperson,3,ich wollte mich mit den füssen auch mitbewegen und man wurde so unangenehm durchgeschüttelt aber schwindelig wurde mir davon nich
63,3,3,Blob,Hybrid,BlobHybrid,2,das umscheiten zwischen den  zwischen der dritten persone der ersten person das ist manchmal vergisst man das wenn man gegenstände aufhebt ohndan die aber woanders hin transportieren möchte
63,3,0,Blob,Firstperson,BlobFirstperson,4,das treppenhochlaufen war ein bisschen unangenehm und wen man gegen das geländer läuft dann fühlt sich daas relativ real an als könnte man da gleich herunterfallen
63,3,0,Blob,Hybrid,BlobHybrid,0,die steuerung war dadurch  etwas anders und es war schwieriger einzuschätzen wo die personensichgrade befindet
63,3,3,Blob,Hybrid,BlobHybrid,4,das wechseln inzwischen den perspektiven ferlgist man schnell und auf jeden fäll sind bewegungen bis hin unangenehmer in der dritten person
63,3,3,Blob,Hybrid,BlobHybrid,3,die steuerung war teilweise jetzt leichter als wenn man quaridi person selber steuert
64,0,1,Avatar,Firstperson,AvatarFirstperson,0,im letzten parkur habe ich wieder geübt wie die steuerung funktioniert und ich bin mir nicht sicher ob zum letzten pakur auch drin vorgekommen ist aber jetzt kann ich mich auf jeden fall auch drehen
64,3,1,Avatar,Hybrid,AvatarHybrid,3,die art der fortbewegung fand ich dies mal angenehmer obwohl der defakur in wie paar märhindernisse in sich hatte aber dass der erste durchlauf  hat mir schon einen vorgeschmack dau gegeben was wie es sich anfühlt also diesmal war mir nicht uhnwohl
64,1,1,Avatar,Hybrid,AvatarHybrid,2,im letzten parkur musste ich ein paar aufgaben lösen also ich wurde vor das problem gestellt das würfel in einen bestimmten ort gebracht werden müssen und das war eine sehr kuhle erfahrung dass ich mich in einer virtuellen realität also dass ich da trotz dem virtuelle dinge die in der realität nicht vorhanden sind anfassen kann wenn man so will und dann auch von anach be bringen kann und körperlich ging[UNK]es mir gut
64,3,1,Avatar,Hybrid,AvatarHybrid,1,der pakurebengerade war etwas seltsam weil man sowohl vorwärts als auch seitwärts und rückwärtsgeht und ja durch einen weg geführt wirt der sich ganz schön schlängelt und dadurch wurde mizwischendurch auch ein wenig schwindelig
64,1,1,Avatar,Firstperson,AvatarFirstperson,1,obwohl ich im gegensatz zum ersten versuch bei diesem parkour auch eigentlich mich drehen konnte und
64,1,1,Avatar,Firstperson,AvatarFirstperson,3,ich bin wieder durch das bakour durch gelaufen es war vom aufbau her ganz ähnlich wie
64,1,1,Avatar,Firstperson,AvatarFirstperson,4,jetzt abe ich wieder den pakour durchlaufen den ich beim ersten versuch nicht geschafft habe dies mauabe ich ihnen bis zum ende geschafft ond jwas sin bischer  seltsam oder sich ell seltsam anföht es wenn das bild komplett ruckelt aber jdie fortbewegung funktioniert nicht desto trotz ganz gut
64,1,1,Avatar,Hybrid,AvatarHybrid,4,im letzten pakor bin ich stecken geblieben weil ich die treppediedar darin vorkamen zwar vorwärts erst hochlaufen konnte seitwärts ging es dann auch noch aber rückwärts kommtich sie nicht mehr hochlaufen und konnte das pakoda nicht abschliessen
64,1,3,Avatar,Hybrid,AvatarHybrid,0,im letzten parkur habe ich zum ersten mal erlebt wie s ist in einer virtuellen realität zu sein und es fühlt sich erstaunlich echt an wobei ich gleichzeitig nicht ganz sicher war ob ich bestimmte bewegung wirkli
65,1,1,Blob,Hybrid,BlobHybrid,3,ich musste einen weg so schnell wie mögich folgen da waren mehrere bewegende  teile von dem weg auf den ich gehen musste und um wissen pusselmässig das lösen
